"company_code;plant_code;supplier_code;supplier_plant;part_code;part_name;line_dc;date_scan_dc;npk_dc;line_ma;date_scan_ma;npk_ma;line_delivery;date_scan_delivery;npk_delivery;cust_part_number","","","","","","","","","","","","","","",""
"80J7","6","5011","2","10031418C24A293","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-24","001594","MA006","2018-12-26","001357","Cycle 2","2018-12-26","123","12101-OYO80"
"80J7","6","5011","2","10031418C24A294","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-24","001594","MA006","2018-12-26","001357","Cycle 2","2018-12-26","123","12101-OYO80"
"80J7","6","5011","2","10031418C24A291","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-24","001594","MA006","2018-12-26","001357","Cycle 2","2018-12-26","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A022","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A026","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A030","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A031","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A034","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A035","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A055","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A058","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A060","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A061","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A062","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A063","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A064","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A065","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A066","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A067","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A069","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 1","2018-12-26","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A070","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A071","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A072","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A073","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A074","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A075","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 1","2018-12-26","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A076","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A077","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A078","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A079","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A080","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A081","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A082","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 1","2018-12-26","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A083","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A084","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 1","2018-12-26","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A086","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A087","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 1","2018-12-26","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A088","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A089","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A090","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A091","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A092","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A093","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A094","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A096","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A097","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A098","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 1","2018-12-26","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A099","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A100","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A101","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A102","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A103","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A104","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A105","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A106","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A107","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A108","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A110","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A111","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A112","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A113","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A114","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A115","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 3","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A116","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A117","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A119","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A121","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A122","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A132","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A134","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A135","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A137","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A139","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A142","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A144","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A145","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A146","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A147","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A148","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A149","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A151","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A152","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A153","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A154","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A155","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A157","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A158","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 5","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A159","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 5","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A160","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 5","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A161","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A162","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A163","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 5","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A164","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 5","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A165","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A166","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A167","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A168","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 5","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A169","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A170","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 5","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A171","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A172","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A173","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 5","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A174","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 4","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A211","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 5","2018-12-27","123","12101-OYO80"
"80J7","6","5011","2","10011418C26A214","PAN SUB ASSY OIL NO.1","DCAA04","2018-12-26","001594","MA006","2018-12-26","001357","Cycle 5","2018-12-27","123","12101-OYO80"
